Customer_ID,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
27268,Female,Disloyal,50,Personal,Economy Plus,3412
27271,Male,Loyal,36,Personal,Economy Plus,4669
27277,Female,Loyal,58,Personal,Economy,4456
27278,Female,Disloyal,67,Personal,Economy,2600
27291,Male,Loyal,36,Personal,Economy Plus,2719
27294,Female,Loyal,38,Personal,Business,3938
27297,Male,Disloyal,16,Personal,Economy,1110
27301,Female,Loyal,51,Personal,Economy,1192
27303,Male,Loyal,34,Personal,Economy,4683
27316,Male,Loyal,22,Personal,Economy Plus,4840
27319,Male,Disloyal,16,Personal,Economy,626
27321,Male,Loyal,38,Personal,Economy Plus,2411
27329,Male,Disloyal,65,Business,Economy Plus,3855
27331,Male,Loyal,60,Personal,Economy,459
27337,Female,Disloyal,10,Business,Economy,3897
27350,Female,Loyal,73,Business,Economy,2863
27352,Male,Loyal,13,Business,Economy,3334
27363,Female,Loyal,39,Business,Economy Plus,4452
27367,Male,Disloyal,80,Business,Economy,3233
27371,Male,Loyal,12,Personal,Economy Plus,2818
27373,Female,Loyal,28,Personal,Economy,4635
27376,Female,Loyal,67,Personal,Business,3971
27388,Female,Loyal,13,Personal,Business,1952
27398,Female,Loyal,84,Personal,Economy,1693
27404,Female,Disloyal,54,Personal,Economy,2268
27405,Female,Loyal,38,Personal,Economy Plus,737
27410,Male,Loyal,51,Personal,Economy Plus,4096
27426,Female,Loyal,70,Personal,Economy,3019
27431,Female,Disloyal,73,Personal,Economy,3401
27434,Male,Loyal,60,Business,Economy,835
27435,Female,Loyal,9,Personal,Economy,1469
27440,Female,Loyal,47,Personal,Economy Plus,2349
27447,Male,Disloyal,42,Personal,Economy Plus,532
27462,Male,Loyal,60,Personal,Economy,3372
27463,Male,Loyal,20,Personal,Economy Plus,1019
27466,Female,Loyal,46,Personal,Economy,1083
27467,Male,Disloyal,61,Business,Economy,4813
27471,Male,Loyal,47,Personal,Economy,2259
27475,Male,Loyal,82,Personal,Economy,2265
27478,Female,Loyal,51,Business,Economy,2039
27484,Female,Disloyal,42,Business,Economy,1480
27489,Male,Loyal,57,Personal,Economy,4102
27491,Female,Loyal,41,Personal,Economy,930
27493,Female,Loyal,62,Personal,Business,3920
27494,Female,Loyal,73,Personal,Economy,4018
27502,Female,Loyal,75,Personal,Economy,2573
27507,Female,Loyal,29,Personal,Economy,3317
27508,Male,Loyal,9,Personal,Economy,4436
27510,Female,Disloyal,62,Personal,Economy,2768
27511,Female,Loyal,74,Personal,Economy,727
27519,Female,Disloyal,84,Personal,Business,2189
27520,Female,Loyal,27,Business,Economy,3843
27526,Female,Disloyal,49,Personal,Economy,614
27527,Male,Loyal,9,Personal,Business,458
27531,Male,Loyal,79,Personal,Economy,3547
27541,Female,Loyal,66,Personal,Economy,4062
27547,Female,Loyal,14,Personal,Economy,2817
27549,Male,Disloyal,47,Personal,Economy,911
27553,Male,Loyal,31,Business,Economy,4052
27558,Female,Loyal,85,Personal,Economy Plus,4509
27560,Male,Loyal,32,Personal,Economy,1630
27561,Male,Disloyal,17,Business,Business,3309
27565,Male,Loyal,83,Personal,Economy,3590
27571,Male,Loyal,23,Business,Economy,84
27572,Male,Loyal,76,Personal,Business,2162
27576,Male,Loyal,43,Personal,Economy,4507
27587,Female,Loyal,39,Personal,Economy,407
27594,Female,Loyal,20,Personal,Economy Plus,3414
27596,Male,Disloyal,77,Business,Economy Plus,401
27598,Female,Loyal,77,Personal,Economy,4371
27601,Female,Loyal,76,Business,Economy,464
27609,Female,Loyal,39,Personal,Business,177
27623,Male,Disloyal,55,Personal,Economy,4427
27624,Male,Loyal,70,Personal,Economy,3715
27626,Female,Disloyal,35,Personal,Economy,786
27631,Female,Loyal,32,Business,Economy,357
27632,Female,Loyal,31,Business,Economy,1895
27633,Male,Loyal,25,Business,Economy Plus,274
27638,Male,Loyal,38,Personal,Economy,4380
27641,Male,Disloyal,56,Personal,Economy,3744
27644,Male,Loyal,73,Personal,Economy,2292
27649,Male,Loyal,36,Business,Economy,1483
27654,Male,Loyal,26,Personal,Economy,2230
27656,Female,Loyal,42,Personal,Economy,4432
27669,Female,Loyal,84,Personal,Economy,1483
27673,Female,Loyal,58,Personal,Economy,2831
27683,Male,Loyal,42,Personal,Business,3587
27685,Female,Disloyal,63,Personal,Economy,2260
27686,Male,Loyal,29,Business,Economy,3053
27692,Male,Loyal,49,Business,Economy,853
27695,Female,Loyal,81,Personal,Economy Plus,2195
27700,Male,Loyal,81,Personal,Economy,4102
27707,Female,Loyal,46,Business,Economy,3468
27712,Female,Loyal,52,Personal,Business,116
27725,Female,Loyal,78,Personal,Economy,1914
27730,Female,Loyal,73,Business,Economy,1644
27738,Male,Disloyal,26,Personal,Business,4209
27746,Female,Loyal,51,Personal,Economy,3171
27747,Female,Loyal,42,Business,Business,796
27748,Female,Loyal,29,Personal,Economy,508
27751,Female,Loyal,84,Personal,Economy Plus,2418
27753,Male,Loyal,9,Personal,Economy,1520
27756,Female,Loyal,63,Business,Economy,1868
27759,Male,Loyal,37,Business,Economy Plus,1268
27771,Male,Disloyal,47,Business,Business,3484
27786,Male,Disloyal,85,Personal,Business,2148
27789,Female,Loyal,85,Personal,Economy,3798
27794,Female,Loyal,65,Personal,Economy Plus,470
27795,Male,Loyal,79,Personal,Economy Plus,4324
27796,Female,Disloyal,19,Business,Economy Plus,2022
27797,Female,Disloyal,35,Business,Economy,4199
27798,Male,Loyal,85,Personal,Economy,2887
27800,Female,Disloyal,45,Personal,Economy Plus,2294
27803,Female,Loyal,55,Personal,Economy,518
27805,Female,Loyal,20,Personal,Economy,4310
27810,Female,Loyal,76,Personal,Economy,4864
27811,Male,Loyal,17,Personal,Economy,2300
27819,Male,Loyal,78,Business,Economy,2923
27827,Female,Loyal,77,Personal,Economy,1423
27842,Female,Loyal,12,Personal,Economy Plus,2834
27862,Male,Loyal,37,Personal,Economy Plus,399
27863,Female,Loyal,73,Business,Economy,548
27867,Male,Loyal,10,Business,Economy,2423
27872,Male,Loyal,17,Personal,Business,916
27878,Female,Loyal,21,Personal,Economy,2903
27879,Male,Loyal,60,Personal,Economy,965
27886,Male,Loyal,39,Business,Business,3427
27891,Female,Loyal,42,Personal,Business,4047
27903,Female,Loyal,70,Personal,Economy Plus,3919
27909,Male,Loyal,37,Personal,Economy Plus,3662
27913,Male,Loyal,20,Personal,Economy Plus,864
27914,Male,Loyal,51,Personal,Economy,1879
27917,Male,Loyal,24,Personal,Economy,2825
27925,Female,Loyal,16,Business,Economy Plus,3056
27932,Male,Disloyal,78,Personal,Economy,2855
27951,Male,Loyal,34,Personal,Business,2927
27955,Male,Loyal,79,Personal,Economy,4465
27957,Female,Disloyal,51,Business,Economy,1807
27958,Female,Disloyal,59,Business,Economy Plus,3776
27967,Male,Loyal,81,Personal,Economy,1734
27968,Male,Loyal,83,Personal,Economy,3973
27974,Female,Loyal,52,Personal,Economy,3817
27975,Male,Loyal,60,Personal,Business,1619
27978,Male,Loyal,26,Business,Economy,3489
27986,Male,Loyal,30,Personal,Economy,1044
27989,Male,Loyal,25,Personal,Economy,2558
27990,Female,Loyal,30,Personal,Economy,4979
27991,Female,Loyal,37,Business,Economy,3187
27994,Male,Loyal,41,Personal,Economy,3157
28009,Male,Loyal,19,Business,Business,3720
28016,Male,Disloyal,69,Business,Economy,134
28026,Female,Loyal,13,Personal,Economy,1380
28030,Female,Loyal,34,Personal,Economy Plus,1020
28036,Female,Loyal,51,Personal,Economy,2568
28048,Male,Disloyal,33,Personal,Economy Plus,4291
28057,Female,Loyal,77,Personal,Economy Plus,304
28063,Male,Loyal,37,Business,Economy,4310
28065,Female,Disloyal,66,Personal,Economy,4122
28072,Male,Disloyal,28,Personal,Economy,2902
28079,Female,Loyal,71,Business,Economy,75
28086,Male,Loyal,47,Personal,Economy Plus,1284
28099,Female,Loyal,13,Personal,Business,2052
28101,Male,Loyal,24,Personal,Economy,2536
28104,Male,Loyal,32,Personal,Economy,4583
28130,Female,Loyal,65,Personal,Business,4511
28131,Male,Loyal,21,Personal,Economy Plus,4771
28132,Male,Loyal,28,Business,Economy Plus,4816
28139,Female,Loyal,31,Personal,Economy,2746
28141,Male,Loyal,9,Personal,Economy,4842
28143,Male,Loyal,57,Personal,Economy,798
28147,Male,Loyal,83,Business,Economy Plus,3558
28153,Male,Loyal,41,Personal,Economy Plus,1708
28155,Male,Loyal,45,Personal,Economy Plus,1658
28165,Female,Loyal,21,Personal,Business,2217
28168,Female,Loyal,15,Personal,Economy,4834
28172,Male,Loyal,53,Business,Economy,2712
28180,Female,Loyal,29,Personal,Economy,2403
28185,Male,Disloyal,58,Personal,Economy Plus,2753
28186,Male,Loyal,36,Business,Economy,1734
28187,Male,Loyal,54,Personal,Economy Plus,2444
28189,Female,Loyal,81,Personal,Economy,359
28192,Male,Loyal,41,Personal,Business,4138
28193,Female,Loyal,64,Business,Business,1954
28201,Male,Loyal,35,Personal,Economy Plus,1558
28202,Female,Loyal,62,Personal,Business,2432
28203,Male,Loyal,34,Business,Economy,1873
28209,Male,Loyal,70,Personal,Economy Plus,1409
28225,Female,Loyal,15,Personal,Business,1094
28233,Male,Loyal,8,Personal,Economy,4351
28237,Female,Disloyal,24,Business,Economy,193
28238,Female,Loyal,65,Personal,Economy,1242
28241,Male,Loyal,12,Personal,Economy,589
28243,Male,Disloyal,12,Personal,Economy,3000
28245,Female,Disloyal,84,Personal,Economy,80
28251,Male,Loyal,54,Personal,Economy,701
28263,Female,Loyal,52,Business,Economy,3610
28265,Female,Loyal,81,Personal,Economy,4272
28267,Female,Disloyal,28,Personal,Economy,460
28283,Female,Disloyal,65,Personal,Economy Plus,626
28287,Female,Loyal,29,Personal,Economy,1066
28296,Male,Disloyal,84,Personal,Business,1172
28313,Male,Loyal,43,Personal,Economy,4233
28317,Female,Disloyal,49,Personal,Economy,1201
28320,Female,Loyal,18,Business,Economy,989
28323,Female,Loyal,82,Personal,Economy,42
28327,Female,Disloyal,20,Personal,Economy Plus,4481
28329,Female,Loyal,80,Business,Economy,2332
28332,Female,Loyal,38,Personal,Economy Plus,1771
28334,Female,Loyal,53,Personal,Economy,2150
28336,Female,Disloyal,33,Personal,Economy,115
28339,Female,Loyal,37,Business,Economy Plus,4321
28347,Female,Loyal,33,Personal,Economy,326
28351,Male,Loyal,84,Personal,Economy,1949
28353,Male,Loyal,61,Personal,Economy Plus,4719
28354,Male,Disloyal,76,Personal,Economy,2615
28358,Male,Loyal,35,Personal,Economy,4636
28359,Male,Loyal,19,Personal,Business,3587
28365,Female,Loyal,57,Business,Business,876
28370,Male,Loyal,37,Business,Economy,4689
28378,Female,Loyal,11,Personal,Economy Plus,3835
28382,Female,Loyal,18,Business,Economy,2833
28383,Male,Loyal,19,Personal,Economy,3057
28385,Female,Loyal,81,Personal,Economy,1580
28387,Female,Loyal,45,Personal,Economy,3047
28391,Female,Loyal,34,Business,Economy Plus,296
28392,Male,Loyal,32,Personal,Economy,4820
28395,Female,Loyal,82,Personal,Economy,470
28399,Female,Loyal,68,Business,Economy Plus,4095
28402,Female,Loyal,29,Business,Economy Plus,2611
28410,Female,Loyal,40,Personal,Economy Plus,4448
28418,Female,Loyal,59,Personal,Economy Plus,35
28450,Male,Loyal,56,Personal,Economy,4972
28453,Male,Disloyal,57,Personal,Economy,619
28456,Male,Loyal,51,Business,Economy,2370
28462,Female,Loyal,52,Business,Economy,2739
28464,Female,Loyal,39,Personal,Economy,2630
28477,Female,Loyal,48,Business,Business,1324
28480,Male,Loyal,58,Personal,Economy,1574
28482,Female,Loyal,48,Personal,Business,2639
28483,Female,Loyal,65,Personal,Economy,150
28487,Female,Loyal,39,Personal,Economy,4950
28491,Male,Loyal,59,Personal,Economy,1265
28492,Male,Loyal,35,Business,Economy,4172
28496,Male,Disloyal,37,Personal,Economy,3396
28499,Female,Loyal,85,Personal,Economy,2922
28514,Female,Loyal,65,Personal,Business,2498
28520,Female,Loyal,65,Business,Economy,971
28521,Female,Disloyal,10,Business,Economy,4213
28524,Female,Loyal,46,Personal,Economy Plus,712
28525,Male,Loyal,45,Business,Economy Plus,3233
28534,Female,Loyal,54,Business,Business,3975
28541,Male,Loyal,56,Personal,Economy,2567
28544,Female,Loyal,22,Personal,Economy,1807
28550,Female,Loyal,44,Personal,Economy,3386
28551,Male,Loyal,34,Business,Economy,4912
28552,Male,Loyal,55,Personal,Economy Plus,4560
28556,Female,Loyal,32,Personal,Economy Plus,3615
28563,Female,Loyal,58,Business,Economy Plus,2317
28564,Female,Loyal,21,Personal,Economy,4010
28597,Female,Loyal,50,Personal,Economy,1613
28605,Female,Disloyal,47,Personal,Economy,4606
28608,Male,Loyal,9,Personal,Economy Plus,2802
28609,Female,Loyal,17,Personal,Business,1976
28610,Female,Loyal,71,Business,Economy Plus,1062
28612,Female,Loyal,26,Personal,Economy,2893
28613,Female,Loyal,21,Business,Economy Plus,3011
28621,Female,Disloyal,35,Personal,Economy,144
28627,Male,Loyal,80,Personal,Economy,4407
28633,Male,Loyal,15,Business,Economy,2167
28643,Male,Loyal,71,Business,Economy,927
28644,Male,Loyal,20,Personal,Economy,2035
28649,Female,Loyal,31,Personal,Business,2885
28652,Female,Disloyal,77,Business,Business,503
28657,Female,Loyal,16,Personal,Economy,3781
28660,Male,Loyal,82,Personal,Economy,1590
28666,Female,Loyal,79,Personal,Economy Plus,2480
28667,Male,Loyal,43,Personal,Economy Plus,2864
28674,Male,Loyal,81,Business,Economy,1109
28676,Female,Loyal,18,Personal,Business,3829
28678,Male,Loyal,74,Personal,Economy,3663
28682,Male,Loyal,9,Personal,Economy,3133
28683,Female,Loyal,33,Personal,Business,1129
28688,Male,Loyal,14,Personal,Economy,3396
28693,Male,Loyal,28,Personal,Economy Plus,3151
28696,Female,Loyal,78,Business,Economy Plus,3064
28700,Male,Loyal,80,Personal,Economy,3881
28707,Male,Loyal,15,Personal,Economy,1780
28711,Male,Loyal,20,Personal,Economy,2486
28714,Female,Loyal,77,Personal,Economy Plus,2620
28731,Male,Disloyal,42,Personal,Economy Plus,1205
28732,Male,Loyal,81,Personal,Economy Plus,1544
28735,Male,Loyal,66,Personal,Economy Plus,134
28741,Male,Disloyal,23,Business,Economy,4553
28745,Male,Loyal,43,Personal,Economy,4572
28747,Male,Disloyal,82,Personal,Economy,678
28756,Male,Loyal,48,Business,Economy,1898
28757,Male,Disloyal,20,Business,Economy Plus,2965
28760,Male,Loyal,50,Business,Economy,3456
28765,Female,Loyal,11,Business,Economy,4546
28776,Female,Loyal,55,Business,Economy,1480
28777,Female,Loyal,46,Business,Economy,1565
28778,Female,Disloyal,50,Business,Economy,4203
28781,Female,Loyal,25,Personal,Economy Plus,2003
28797,Female,Loyal,42,Personal,Economy,4375
28806,Female,Disloyal,68,Business,Economy,801
28807,Female,Loyal,32,Personal,Economy,3647
28809,Male,Loyal,10,Personal,Economy,1910
28811,Female,Disloyal,38,Business,Economy Plus,2981
28816,Female,Loyal,72,Personal,Business,4351
28817,Male,Disloyal,7,Personal,Economy,1770
28820,Female,Loyal,55,Business,Economy,1099
28830,Female,Loyal,42,Personal,Economy Plus,1129
28835,Female,Loyal,20,Personal,Economy,2794
28836,Female,Disloyal,71,Personal,Economy,4646
28843,Male,Loyal,39,Business,Economy,2959
28846,Female,Loyal,29,Business,Economy,206
28847,Male,Disloyal,54,Personal,Economy,1323
28848,Male,Disloyal,43,Personal,Economy,4089
28859,Male,Loyal,15,Personal,Business,1526
28861,Female,Loyal,29,Personal,Economy,2618
28862,Male,Loyal,8,Personal,Economy,3350
28867,Male,Disloyal,61,Business,Business,4141
28871,Female,Loyal,50,Business,Economy Plus,4178
28873,Male,Loyal,17,Personal,Economy,3933
28877,Female,Loyal,10,Personal,Economy,662
28882,Female,Loyal,65,Personal,Economy,277
28888,Male,Disloyal,59,Personal,Economy,4153
28890,Female,Disloyal,61,Business,Business,1518
28896,Male,Disloyal,60,Personal,Economy,4459
28898,Female,Disloyal,32,Personal,Economy,3748
28901,Male,Loyal,36,Personal,Business,1809
28906,Female,Loyal,59,Business,Business,2862
28912,Female,Disloyal,16,Personal,Economy,2135
28914,Male,Loyal,71,Business,Economy,521
28919,Male,Loyal,37,Personal,Economy,3149
28921,Female,Loyal,57,Personal,Economy,4915
28924,Female,Loyal,30,Personal,Economy,3314
28925,Male,Disloyal,59,Personal,Economy Plus,3393
28934,Male,Loyal,66,Personal,Economy,4005
28935,Female,Disloyal,62,Personal,Economy Plus,4642
28936,Male,Loyal,51,Personal,Business,1518
28943,Female,Loyal,81,Business,Business,2409
28945,Male,Loyal,50,Personal,Economy,3949
28951,Male,Loyal,49,Personal,Economy Plus,1054
28965,Male,Disloyal,74,Personal,Business,3231
28970,Female,Disloyal,39,Personal,Economy,1562
28985,Female,Loyal,15,Business,Economy Plus,1908
28996,Male,Disloyal,72,Personal,Economy,2989
29001,Male,Loyal,74,Personal,Economy,4347
29003,Male,Loyal,74,Business,Economy,1922
29005,Male,Disloyal,36,Personal,Economy,2165
29010,Male,Disloyal,61,Personal,Economy,2629
29029,Female,Loyal,46,Personal,Economy,2008
29043,Male,Loyal,75,Personal,Business,4883
29049,Female,Disloyal,74,Personal,Economy,1822
29053,Male,Loyal,45,Personal,Business,4650
29056,Male,Loyal,49,Business,Economy Plus,142
29063,Male,Loyal,65,Personal,Economy,837
29066,Female,Loyal,39,Business,Economy Plus,2135
29079,Male,Loyal,75,Personal,Economy,4422
29085,Male,Disloyal,17,Personal,Economy,2485
29087,Male,Loyal,74,Personal,Economy Plus,394
29090,Female,Loyal,62,Personal,Economy,3197
29095,Male,Disloyal,65,Personal,Economy,4763
29096,Female,Loyal,34,Business,Economy,1774
29102,Male,Loyal,68,Personal,Economy Plus,2003
29104,Male,Loyal,61,Personal,Economy Plus,4032
29106,Female,Loyal,65,Personal,Economy,3562
29115,Female,Loyal,69,Business,Economy,3105
29116,Male,Loyal,14,Personal,Business,2810
29127,Male,Loyal,38,Personal,Economy,2786
29135,Male,Loyal,41,Personal,Economy,4327
29138,Male,Loyal,78,Personal,Economy Plus,3671
29156,Male,Disloyal,74,Business,Economy Plus,4740
29158,Female,Loyal,63,Business,Economy,872
29161,Male,Loyal,10,Personal,Economy Plus,3776
29163,Female,Disloyal,61,Personal,Economy,273
29181,Female,Disloyal,61,Business,Economy Plus,4352
29182,Male,Loyal,71,Personal,Economy,2811
29188,Male,Loyal,60,Personal,Business,1265
29194,Male,Loyal,74,Personal,Economy,3038
29196,Male,Loyal,47,Personal,Economy Plus,3675
29201,Female,Disloyal,38,Personal,Economy,2648
29216,Male,Loyal,74,Business,Economy,91
29223,Male,Loyal,69,Personal,Economy,3720
29227,Male,Loyal,14,Personal,Economy,2205
29234,Male,Loyal,44,Personal,Economy,4414
29235,Male,Loyal,68,Personal,Economy,3827
29243,Male,Disloyal,61,Business,Economy,602
29246,Male,Loyal,52,Personal,Economy,2040
29252,Male,Disloyal,28,Personal,Economy,1017
29260,Female,Loyal,62,Personal,Economy,4253
29264,Male,Loyal,71,Business,Economy,3677
29265,Female,Loyal,21,Personal,Economy,2959
29272,Male,Loyal,15,Personal,Economy Plus,3119
29275,Female,Loyal,32,Business,Economy,4715
29278,Female,Disloyal,42,Personal,Economy Plus,150
29280,Male,Loyal,78,Business,Economy,1233
29283,Male,Loyal,18,Personal,Economy,102
29292,Female,Loyal,74,Personal,Economy,3900
29301,Male,Disloyal,75,Personal,Business,4882
29320,Female,Loyal,18,Business,Economy,3159
29321,Female,Loyal,81,Personal,Economy,595
29327,Male,Disloyal,53,Personal,Business,46
29335,Female,Disloyal,37,Business,Business,3016
29336,Male,Loyal,44,Business,Economy Plus,2397
29340,Female,Loyal,16,Business,Economy,4607
29347,Male,Loyal,79,Personal,Business,3858
29356,Female,Disloyal,59,Personal,Economy,1415
29357,Male,Loyal,57,Personal,Economy Plus,932
